strategy,feasible_fixed,fixed_expected_profit,feasible_bayes,bayes_expected_profit,bayes_profit_sd,bayes_profit_q05
0101101110111100,0,-inf,0,-inf,,
0101101110111101,0,-inf,0,-inf,,
0101101110111110,0,-inf,0,-inf,,
0101101110111111,0,-inf,0,-inf,,
0100010010011000,0,-inf,0,-inf,,
0100010010011001,0,-inf,0,-inf,,
0100010010011010,0,-inf,0,-inf,,
0100010010011011,0,-inf,0,-inf,,
0100011010011000,0,-inf,0,-inf,,
0100011010011001,0,-inf,0,-inf,,
0100011010011010,0,-inf,0,-inf,,
0100011010011011,0,-inf,0,-inf,,
0100010110011000,0,-inf,0,-inf,,
0100010110011001,0,-inf,0,-inf,,
0100010110011010,0,-inf,0,-inf,,
0100010110011011,0,-inf,0,-inf,,
0100011110011000,0,-inf,0,-inf,,
0100011110011001,0,-inf,0,-inf,,
0100011110011010,0,-inf,0,-inf,,
0100011110011011,0,-inf,0,-inf,,
0100010010111000,0,-inf,0,-inf,,
0100010010111001,0,-inf,0,-inf,,
0100010010111010,0,-inf,0,-inf,,
0100010010111011,0,-inf,0,-inf,,
0100011010111000,0,-inf,0,-inf,,
0100011010111001,0,-inf,0,-inf,,
0100011010111010,0,-inf,0,-inf,,
0100011010111011,0,-inf,0,-inf,,
0100010110111000,0,-inf,0,-inf,,
0100010110111001,0,-inf,0,-inf,,
0100010110111010,0,-inf,0,-inf,,
0100010110111011,0,-inf,0,-inf,,
0100011110111000,0,-inf,0,-inf,,
0100011110111001,0,-inf,0,-inf,,
0100011110111010,0,-inf,0,-inf,,
0100011110111011,0,-inf,0,-inf,,
0100010010011100,0,-inf,0,-inf,,
0100010010011101,0,-inf,0,-inf,,
0100010010011110,0,-inf,0,-inf,,
0100010010011111,0,-inf,0,-inf,,
0100011010011100,0,-inf,0,-inf,,
0100011010011101,0,-inf,0,-inf,,
0100011010011110,0,-inf,0,-inf,,
0100011010011111,0,-inf,0,-inf,,
0100010110011100,0,-inf,0,-inf,,
0100010110011101,0,-inf,0,-inf,,
0100010110011110,0,-inf,0,-inf,,
0100010110011111,0,-inf,0,-inf,,
0100011110011100,0,-inf,0,-inf,,
0100011110011101,0,-inf,0,-inf,,
0100011110011110,0,-inf,0,-inf,,
0100011110011111,0,-inf,0,-inf,,
0100010010111100,0,-inf,0,-inf,,
0100010010111101,0,-inf,0,-inf,,
0100010010111110,0,-inf,0,-inf,,
0100010010111111,0,-inf,0,-inf,,
0100011010111100,0,-inf,0,-inf,,
0100011010111101,0,-inf,0,-inf,,
0100011010111110,0,-inf,0,-inf,,
0100011010111111,0,-inf,0,-inf,,
0100010110111100,0,-inf,0,-inf,,
0100010110111101,0,-inf,0,-inf,,
0100010110111110,0,-inf,0,-inf,,
0100010110111111,0,-inf,0,-inf,,
0100011110111100,0,-inf,0,-inf,,
0100011110111101,0,-inf,0,-inf,,
0100011110111110,0,-inf,0,-inf,,
0100011110111111,0,-inf,0,-inf,,
0101010010011000,0,-inf,0,-inf,,
0101010010011001,0,-inf,0,-inf,,
0101010010011010,0,-inf,0,-inf,,
0101010010011011,0,-inf,0,-inf,,
0101011010011000,0,-inf,0,-inf,,
0101011010011001,0,-inf,0,-inf,,
0101011010011010,0,-inf,0,-inf,,
0101011010011011,0,-inf,0,-inf,,
0101010110011000,0,-inf,0,-inf,,
0101010110011001,0,-inf,0,-inf,,
0101010110011010,0,-inf,0,-inf,,
0101010110011011,0,-inf,0,-inf,,
0101011110011000,0,-inf,0,-inf,,
0101011110011001,0,-inf,0,-inf,,
0101011110011010,0,-inf,0,-inf,,
0101011110011011,0,-inf,0,-inf,,
0101010010111000,0,-inf,0,-inf,,
0101010010111001,0,-inf,0,-inf,,
0101010010111010,0,-inf,0,-inf,,
0101010010111011,0,-inf,0,-inf,,
0101011010111000,0,-inf,0,-inf,,
0101011010111001,0,-inf,0,-inf,,
0101011010111010,0,-inf,0,-inf,,
0101011010111011,0,-inf,0,-inf,,
0101010110111000,0,-inf,0,-inf,,
0101010110111001,0,-inf,0,-inf,,
0101010110111010,0,-inf,0,-inf,,
0101010110111011,0,-inf,0,-inf,,
0101011110111000,0,-inf,0,-inf,,
0101011110111001,0,-inf,0,-inf,,
0101011110111010,0,-inf,0,-inf,,
0101011110111011,0,-inf,0,-inf,,
0101010010011100,0,-inf,0,-inf,,
0101010010011101,0,-inf,0,-inf,,
0101010010011110,0,-inf,0,-inf,,
0101010010011111,0,-inf,0,-inf,,
0101011010011100,0,-inf,0,-inf,,
0101011010011101,0,-inf,0,-inf,,
0101011010011110,0,-inf,0,-inf,,
0101011010011111,0,-inf,0,-inf,,
0101010110011100,0,-inf,0,-inf,,
0101010110011101,0,-inf,0,-inf,,
0101010110011110,0,-inf,0,-inf,,
0101010110011111,0,-inf,0,-inf,,
0101011110011100,0,-inf,0,-inf,,
0101011110011101,0,-inf,0,-inf,,
0101011110011110,0,-inf,0,-inf,,
0101011110011111,0,-inf,0,-inf,,
0101010010111100,0,-inf,0,-inf,,
0101010010111101,0,-inf,0,-inf,,
0101010010111110,0,-inf,0,-inf,,
0101010010111111,0,-inf,0,-inf,,
0101011010111100,0,-inf,0,-inf,,
0101011010111101,0,-inf,0,-inf,,
0101011010111110,0,-inf,0,-inf,,
0101011010111111,0,-inf,0,-inf,,
0101010110111100,0,-inf,0,-inf,,
0101010110111101,0,-inf,0,-inf,,
0101010110111110,0,-inf,0,-inf,,
0101010110111111,0,-inf,0,-inf,,
0101011110111100,0,-inf,0,-inf,,
0101011110111101,0,-inf,0,-inf,,
0101011110111110,0,-inf,0,-inf,,
0101011110111111,0,-inf,0,-inf,,
0100110010011000,0,-inf,0,-inf,,
0100110010011001,0,-inf,0,-inf,,
0100110010011010,0,-inf,0,-inf,,
0100110010011011,0,-inf,0,-inf,,
0100111010011000,0,-inf,0,-inf,,
0100111010011001,0,-inf,0,-inf,,
0100111010011010,0,-inf,0,-inf,,
0100111010011011,0,-inf,0,-inf,,
0100110110011000,0,-inf,0,-inf,,
0100110110011001,0,-inf,0,-inf,,
0100110110011010,0,-inf,0,-inf,,
0100110110011011,0,-inf,0,-inf,,
0100111110011000,0,-inf,0,-inf,,
0100111110011001,0,-inf,0,-inf,,
0100111110011010,0,-inf,0,-inf,,
0100111110011011,0,-inf,0,-inf,,
0100110010111000,0,-inf,0,-inf,,
0100110010111001,0,-inf,0,-inf,,
0100110010111010,0,-inf,0,-inf,,
0100110010111011,0,-inf,0,-inf,,
0100111010111000,0,-inf,0,-inf,,
0100111010111001,0,-inf,0,-inf,,
0100111010111010,0,-inf,0,-inf,,
0100111010111011,0,-inf,0,-inf,,
0100110110111000,0,-inf,0,-inf,,
0100110110111001,0,-inf,0,-inf,,
0100110110111010,0,-inf,0,-inf,,
0100110110111011,0,-inf,0,-inf,,
0100111110111000,0,-inf,0,-inf,,
0100111110111001,0,-inf,0,-inf,,
0100111110111010,0,-inf,0,-inf,,
0100111110111011,0,-inf,0,-inf,,
0100110010011100,0,-inf,0,-inf,,
0100110010011101,0,-inf,0,-inf,,
0100110010011110,0,-inf,0,-inf,,
0100110010011111,0,-inf,0,-inf,,
0100111010011100,0,-inf,0,-inf,,
0100111010011101,0,-inf,0,-inf,,
0100111010011110,0,-inf,0,-inf,,
0100111010011111,0,-inf,0,-inf,,
0100110110011100,0,-inf,0,-inf,,
0100110110011101,0,-inf,0,-inf,,
0100110110011110,0,-inf,0,-inf,,
0100110110011111,0,-inf,0,-inf,,
0100111110011100,0,-inf,0,-inf,,
0100111110011101,0,-inf,0,-inf,,
0100111110011110,0,-inf,0,-inf,,
0100111110011111,0,-inf,0,-inf,,
0100110010111100,0,-inf,0,-inf,,
0100110010111101,0,-inf,0,-inf,,
0100110010111110,0,-inf,0,-inf,,
0100110010111111,0,-inf,0,-inf,,
0100111010111100,0,-inf,0,-inf,,
0100111010111101,0,-inf,0,-inf,,
0100111010111110,0,-inf,0,-inf,,
0100111010111111,0,-inf,0,-inf,,
0100110110111100,0,-inf,0,-inf,,
0100110110111101,0,-inf,0,-inf,,
0100110110111110,0,-inf,0,-inf,,
0100110110111111,0,-inf,0,-inf,,
0100111110111100,0,-inf,0,-inf,,
0100111110111101,0,-inf,0,-inf,,
0100111110111110,0,-inf,0,-inf,,
0100111110111111,0,-inf,0,-inf,,
0101110010011000,0,-inf,0,-inf,,
0101110010011001,0,-inf,0,-inf,,
0101110010011010,0,-inf,0,-inf,,
0101110010011011,0,-inf,0,-inf,,
0101111010011000,0,-inf,0,-inf,,
0101111010011001,0,-inf,0,-inf,,
0101111010011010,0,-inf,0,-inf,,
0101111010011011,0,-inf,0,-inf,,
0101110110011000,0,-inf,0,-inf,,
0101110110011001,0,-inf,0,-inf,,
0101110110011010,0,-inf,0,-inf,,
0101110110011011,0,-inf,0,-inf,,
0101111110011000,0,-inf,0,-inf,,
0101111110011001,0,-inf,0,-inf,,
0101111110011010,0,-inf,0,-inf,,
0101111110011011,0,-inf,0,-inf,,
0101110010111000,0,-inf,0,-inf,,
0101110010111001,0,-inf,0,-inf,,
0101110010111010,0,-inf,0,-inf,,
0101110010111011,0,-inf,0,-inf,,
0101111010111000,0,-inf,0,-inf,,
0101111010111001,0,-inf,0,-inf,,
0101111010111010,0,-inf,0,-inf,,
0101111010111011,0,-inf,0,-inf,,
0101110110111000,0,-inf,0,-inf,,
0101110110111001,0,-inf,0,-inf,,
0101110110111010,0,-inf,0,-inf,,
0101110110111011,0,-inf,0,-inf,,
0101111110111000,0,-inf,0,-inf,,
0101111110111001,0,-inf,0,-inf,,
0101111110111010,0,-inf,0,-inf,,
0101111110111011,0,-inf,0,-inf,,
0101110010011100,0,-inf,0,-inf,,
0101110010011101,0,-inf,0,-inf,,
0101110010011110,0,-inf,0,-inf,,
0101110010011111,0,-inf,0,-inf,,
0101111010011100,0,-inf,0,-inf,,
0101111010011101,0,-inf,0,-inf,,
0101111010011110,0,-inf,0,-inf,,
0101111010011111,0,-inf,0,-inf,,
0101110110011100,0,-inf,0,-inf,,
0101110110011101,0,-inf,0,-inf,,
0101110110011110,0,-inf,0,-inf,,
0101110110011111,0,-inf,0,-inf,,
0101111110011100,0,-inf,0,-inf,,
0101111110011101,0,-inf,0,-inf,,
0101111110011110,0,-inf,0,-inf,,
0101111110011111,0,-inf,0,-inf,,
0101110010111100,0,-inf,0,-inf,,
0101110010111101,0,-inf,0,-inf,,
0101110010111110,0,-inf,0,-inf,,
0101110010111111,0,-inf,0,-inf,,
0101111010111100,0,-inf,0,-inf,,
0101111010111101,0,-inf,0,-inf,,
0101111010111110,0,-inf,0,-inf,,
0101111010111111,0,-inf,0,-inf,,
0101110110111100,0,-inf,0,-inf,,
0101110110111101,0,-inf,0,-inf,,
0101110110111110,0,-inf,0,-inf,,
0101110110111111,0,-inf,0,-inf,,
0101111110111100,0,-inf,0,-inf,,
0101111110111101,0,-inf,0,-inf,,
0101111110111110,0,-inf,0,-inf,,
0101111110111111,0,-inf,0,-inf,,
0100000011011000,0,-inf,0,-inf,,
0100000011011001,0,-inf,0,-inf,,
0100000011011010,0,-inf,0,-inf,,
0100000011011011,0,-inf,0,-inf,,
0100001011011000,0,-inf,0,-inf,,
0100001011011001,0,-inf,0,-inf,,
0100001011011010,0,-inf,0,-inf,,
0100001011011011,0,-inf,0,-inf,,
0100000111011000,0,-inf,0,-inf,,
0100000111011001,0,-inf,0,-inf,,
0100000111011010,0,-inf,0,-inf,,
0100000111011011,0,-inf,0,-inf,,
0100001111011000,0,-inf,0,-inf,,
0100001111011001,0,-inf,0,-inf,,
0100001111011010,0,-inf,0,-inf,,
0100001111011011,0,-inf,0,-inf,,
0100000011111000,0,-inf,0,-inf,,
0100000011111001,0,-inf,0,-inf,,
0100000011111010,0,-inf,0,-inf,,
0100000011111011,0,-inf,0,-inf,,
0100001011111000,0,-inf,0,-inf,,
0100001011111001,0,-inf,0,-inf,,
0100001011111010,0,-inf,0,-inf,,
0100001011111011,0,-inf,0,-inf,,
0100000111111000,0,-inf,0,-inf,,
0100000111111001,0,-inf,0,-inf,,
0100000111111010,0,-inf,0,-inf,,
0100000111111011,0,-inf,0,-inf,,
0100001111111000,0,-inf,0,-inf,,
0100001111111001,0,-inf,0,-inf,,
0100001111111010,0,-inf,0,-inf,,
0100001111111011,0,-inf,0,-inf,,
0100000011011100,0,-inf,0,-inf,,
0100000011011101,0,-inf,0,-inf,,
0100000011011110,0,-inf,0,-inf,,
0100000011011111,0,-inf,0,-inf,,
0100001011011100,0,-inf,0,-inf,,
0100001011011101,0,-inf,0,-inf,,
0100001011011110,0,-inf,0,-inf,,
0100001011011111,0,-inf,0,-inf,,
0100000111011100,0,-inf,0,-inf,,
0100000111011101,0,-inf,0,-inf,,
0100000111011110,0,-inf,0,-inf,,
0100000111011111,0,-inf,0,-inf,,
0100001111011100,0,-inf,0,-inf,,
0100001111011101,0,-inf,0,-inf,,
0100001111011110,0,-inf,0,-inf,,
0100001111011111,0,-inf,0,-inf,,
0100000011111100,0,-inf,0,-inf,,
0100000011111101,0,-inf,0,-inf,,
0100000011111110,0,-inf,0,-inf,,
0100000011111111,0,-inf,0,-inf,,
0100001011111100,0,-inf,0,-inf,,
0100001011111101,0,-inf,0,-inf,,
0100001011111110,0,-inf,0,-inf,,
0100001011111111,0,-inf,0,-inf,,
0100000111111100,0,-inf,0,-inf,,
0100000111111101,0,-inf,0,-inf,,
0100000111111110,0,-inf,0,-inf,,
0100000111111111,0,-inf,0,-inf,,
0100001111111100,0,-inf,0,-inf,,
0100001111111101,0,-inf,0,-inf,,
0100001111111110,0,-inf,0,-inf,,
0100001111111111,0,-inf,0,-inf,,
0101000011011000,0,-inf,0,-inf,,
0101000011011001,0,-inf,0,-inf,,
0101000011011010,0,-inf,0,-inf,,
0101000011011011,0,-inf,0,-inf,,
0101001011011000,0,-inf,0,-inf,,
0101001011011001,0,-inf,0,-inf,,
0101001011011010,0,-inf,0,-inf,,
0101001011011011,0,-inf,0,-inf,,
0101000111011000,0,-inf,0,-inf,,
0101000111011001,0,-inf,0,-inf,,
0101000111011010,0,-inf,0,-inf,,
0101000111011011,0,-inf,0,-inf,,
0101001111011000,0,-inf,0,-inf,,
0101001111011001,0,-inf,0,-inf,,
0101001111011010,0,-inf,0,-inf,,
0101001111011011,0,-inf,0,-inf,,
0101000011111000,0,-inf,0,-inf,,
0101000011111001,0,-inf,0,-inf,,
0101000011111010,0,-inf,0,-inf,,
0101000011111011,0,-inf,0,-inf,,
0101001011111000,0,-inf,0,-inf,,
0101001011111001,0,-inf,0,-inf,,
0101001011111010,0,-inf,0,-inf,,
0101001011111011,0,-inf,0,-inf,,
0101000111111000,0,-inf,0,-inf,,
0101000111111001,0,-inf,0,-inf,,
0101000111111010,0,-inf,0,-inf,,
0101000111111011,0,-inf,0,-inf,,
0101001111111000,0,-inf,0,-inf,,
0101001111111001,0,-inf,0,-inf,,
0101001111111010,0,-inf,0,-inf,,
0101001111111011,0,-inf,0,-inf,,
0101000011011100,0,-inf,0,-inf,,
0101000011011101,0,-inf,0,-inf,,
0101000011011110,0,-inf,0,-inf,,
0101000011011111,0,-inf,0,-inf,,
0101001011011100,0,-inf,0,-inf,,
0101001011011101,0,-inf,0,-inf,,
0101001011011110,0,-inf,0,-inf,,
0101001011011111,0,-inf,0,-inf,,
0101000111011100,0,-inf,0,-inf,,
0101000111011101,0,-inf,0,-inf,,
0101000111011110,0,-inf,0,-inf,,
0101000111011111,0,-inf,0,-inf,,
0101001111011100,0,-inf,0,-inf,,
0101001111011101,0,-inf,0,-inf,,
0101001111011110,0,-inf,0,-inf,,
0101001111011111,0,-inf,0,-inf,,
0101000011111100,0,-inf,0,-inf,,
0101000011111101,0,-inf,0,-inf,,
0101000011111110,0,-inf,0,-inf,,
0101000011111111,0,-inf,0,-inf,,
0101001011111100,0,-inf,0,-inf,,
0101001011111101,0,-inf,0,-inf,,
0101001011111110,0,-inf,0,-inf,,
0101001011111111,0,-inf,0,-inf,,
0101000111111100,0,-inf,0,-inf,,
0101000111111101,0,-inf,0,-inf,,
0101000111111110,0,-inf,0,-inf,,
0101000111111111,0,-inf,0,-inf,,
0101001111111100,0,-inf,0,-inf,,
0101001111111101,0,-inf,0,-inf,,
0101001111111110,0,-inf,0,-inf,,
0101001111111111,0,-inf,0,-inf,,
0100100011011000,0,-inf,0,-inf,,
0100100011011001,0,-inf,0,-inf,,
0100100011011010,0,-inf,0,-inf,,
0100100011011011,0,-inf,0,-inf,,
0100101011011000,0,-inf,0,-inf,,
0100101011011001,0,-inf,0,-inf,,
0100101011011010,0,-inf,0,-inf,,
0100101011011011,0,-inf,0,-inf,,
0100100111011000,0,-inf,0,-inf,,
0100100111011001,0,-inf,0,-inf,,
0100100111011010,0,-inf,0,-inf,,
0100100111011011,0,-inf,0,-inf,,
0100101111011000,0,-inf,0,-inf,,
0100101111011001,0,-inf,0,-inf,,
0100101111011010,0,-inf,0,-inf,,
0100101111011011,0,-inf,0,-inf,,
0100100011111000,0,-inf,0,-inf,,
0100100011111001,0,-inf,0,-inf,,
0100100011111010,0,-inf,0,-inf,,
0100100011111011,0,-inf,0,-inf,,
0100101011111000,0,-inf,0,-inf,,
0100101011111001,0,-inf,0,-inf,,
0100101011111010,0,-inf,0,-inf,,
0100101011111011,0,-inf,0,-inf,,
0100100111111000,0,-inf,0,-inf,,
0100100111111001,0,-inf,0,-inf,,
0100100111111010,0,-inf,0,-inf,,
0100100111111011,0,-inf,0,-inf,,
0100101111111000,0,-inf,0,-inf,,
0100101111111001,0,-inf,0,-inf,,
0100101111111010,0,-inf,0,-inf,,
0100101111111011,0,-inf,0,-inf,,
0100100011011100,0,-inf,0,-inf,,
0100100011011101,0,-inf,0,-inf,,
0100100011011110,0,-inf,0,-inf,,
0100100011011111,0,-inf,0,-inf,,
0100101011011100,0,-inf,0,-inf,,
0100101011011101,0,-inf,0,-inf,,
0100101011011110,0,-inf,0,-inf,,
0100101011011111,0,-inf,0,-inf,,
0100100111011100,0,-inf,0,-inf,,
0100100111011101,0,-inf,0,-inf,,
0100100111011110,0,-inf,0,-inf,,
0100100111011111,0,-inf,0,-inf,,
0100101111011100,0,-inf,0,-inf,,
0100101111011101,0,-inf,0,-inf,,
0100101111011110,0,-inf,0,-inf,,
0100101111011111,0,-inf,0,-inf,,
0100100011111100,0,-inf,0,-inf,,
0100100011111101,0,-inf,0,-inf,,
0100100011111110,0,-inf,0,-inf,,
0100100011111111,0,-inf,0,-inf,,
0100101011111100,0,-inf,0,-inf,,
0100101011111101,0,-inf,0,-inf,,
0100101011111110,0,-inf,0,-inf,,
0100101011111111,0,-inf,0,-inf,,
0100100111111100,0,-inf,0,-inf,,
0100100111111101,0,-inf,0,-inf,,
0100100111111110,0,-inf,0,-inf,,
0100100111111111,0,-inf,0,-inf,,
0100101111111100,0,-inf,0,-inf,,
0100101111111101,0,-inf,0,-inf,,
0100101111111110,0,-inf,0,-inf,,
0100101111111111,0,-inf,0,-inf,,
0101100011011000,0,-inf,0,-inf,,
0101100011011001,0,-inf,0,-inf,,
0101100011011010,0,-inf,0,-inf,,
0101100011011011,0,-inf,0,-inf,,
0101101011011000,0,-inf,0,-inf,,
0101101011011001,0,-inf,0,-inf,,
0101101011011010,0,-inf,0,-inf,,
0101101011011011,0,-inf,0,-inf,,
0101100111011000,0,-inf,0,-inf,,
0101100111011001,0,-inf,0,-inf,,
0101100111011010,0,-inf,0,-inf,,
0101100111011011,0,-inf,0,-inf,,
0101101111011000,0,-inf,0,-inf,,
0101101111011001,0,-inf,0,-inf,,
0101101111011010,0,-inf,0,-inf,,
0101101111011011,0,-inf,0,-inf,,
0101100011111000,0,-inf,0,-inf,,
0101100011111001,0,-inf,0,-inf,,
0101100011111010,0,-inf,0,-inf,,
0101100011111011,0,-inf,0,-inf,,
0101101011111000,0,-inf,0,-inf,,
0101101011111001,0,-inf,0,-inf,,
0101101011111010,0,-inf,0,-inf,,
0101101011111011,0,-inf,0,-inf,,
0101100111111000,0,-inf,0,-inf,,
0101100111111001,0,-inf,0,-inf,,
0101100111111010,0,-inf,0,-inf,,
0101100111111011,0,-inf,0,-inf,,
0101101111111000,0,-inf,0,-inf,,
0101101111111001,0,-inf,0,-inf,,
0101101111111010,0,-inf,0,-inf,,
0101101111111011,0,-inf,0,-inf,,
0101100011011100,0,-inf,0,-inf,,
0101100011011101,0,-inf,0,-inf,,
0101100011011110,0,-inf,0,-inf,,
0101100011011111,0,-inf,0,-inf,,
0101101011011100,0,-inf,0,-inf,,
0101101011011101,0,-inf,0,-inf,,
0101101011011110,0,-inf,0,-inf,,
0101101011011111,0,-inf,0,-inf,,
0101100111011100,0,-inf,0,-inf,,
0101100111011101,0,-inf,0,-inf,,
0101100111011110,0,-inf,0,-inf,,
0101100111011111,0,-inf,0,-inf,,
0101101111011100,0,-inf,0,-inf,,
0101101111011101,0,-inf,0,-inf,,
0101101111011110,0,-inf,0,-inf,,
0101101111011111,0,-inf,0,-inf,,
0101100011111100,0,-inf,0,-inf,,
0101100011111101,0,-inf,0,-inf,,
0101100011111110,0,-inf,0,-inf,,
0101100011111111,0,-inf,0,-inf,,
0101101011111100,0,-inf,0,-inf,,
0101101011111101,0,-inf,0,-inf,,
0101101011111110,0,-inf,0,-inf,,
0101101011111111,0,-inf,0,-inf,,
0101100111111100,0,-inf,0,-inf,,
0101100111111101,0,-inf,0,-inf,,
0101100111111110,0,-inf,0,-inf,,
0101100111111111,0,-inf,0,-inf,,
0101101111111100,0,-inf,0,-inf,,
0101101111111101,0,-inf,0,-inf,,
0101101111111110,0,-inf,0,-inf,,
0101101111111111,0,-inf,0,-inf,,
0100010011011000,0,-inf,0,-inf,,
0100010011011001,0,-inf,0,-inf,,
0100010011011010,0,-inf,0,-inf,,
0100010011011011,0,-inf,0,-inf,,
0100011011011000,0,-inf,0,-inf,,
0100011011011001,0,-inf,0,-inf,,
0100011011011010,0,-inf,0,-inf,,
0100011011011011,0,-inf,0,-inf,,
0100010111011000,0,-inf,0,-inf,,
0100010111011001,0,-inf,0,-inf,,
0100010111011010,0,-inf,0,-inf,,
0100010111011011,0,-inf,0,-inf,,
0100011111011000,0,-inf,0,-inf,,
0100011111011001,0,-inf,0,-inf,,
0100011111011010,0,-inf,0,-inf,,
0100011111011011,0,-inf,0,-inf,,
0100010011111000,0,-inf,0,-inf,,
0100010011111001,0,-inf,0,-inf,,
0100010011111010,0,-inf,0,-inf,,
0100010011111011,0,-inf,0,-inf,,
0100011011111000,0,-inf,0,-inf,,
0100011011111001,0,-inf,0,-inf,,
0100011011111010,0,-inf,0,-inf,,
0100011011111011,0,-inf,0,-inf,,
0100010111111000,0,-inf,0,-inf,,
0100010111111001,0,-inf,0,-inf,,
0100010111111010,0,-inf,0,-inf,,
0100010111111011,0,-inf,0,-inf,,
0100011111111000,0,-inf,0,-inf,,
0100011111111001,0,-inf,0,-inf,,
0100011111111010,0,-inf,0,-inf,,
0100011111111011,0,-inf,0,-inf,,
0100010011011100,0,-inf,0,-inf,,
0100010011011101,0,-inf,0,-inf,,
0100010011011110,0,-inf,0,-inf,,
0100010011011111,0,-inf,0,-inf,,
0100011011011100,0,-inf,0,-inf,,
0100011011011101,0,-inf,0,-inf,,
0100011011011110,0,-inf,0,-inf,,
0100011011011111,0,-inf,0,-inf,,
0100010111011100,0,-inf,0,-inf,,
0100010111011101,0,-inf,0,-inf,,
0100010111011110,0,-inf,0,-inf,,
0100010111011111,0,-inf,0,-inf,,
0100011111011100,0,-inf,0,-inf,,
0100011111011101,0,-inf,0,-inf,,
0100011111011110,0,-inf,0,-inf,,
0100011111011111,0,-inf,0,-inf,,
0100010011111100,0,-inf,0,-inf,,
0100010011111101,0,-inf,0,-inf,,
0100010011111110,0,-inf,0,-inf,,
0100010011111111,0,-inf,0,-inf,,
0100011011111100,0,-inf,0,-inf,,
0100011011111101,0,-inf,0,-inf,,
0100011011111110,0,-inf,0,-inf,,
0100011011111111,0,-inf,0,-inf,,
0100010111111100,0,-inf,0,-inf,,
0100010111111101,0,-inf,0,-inf,,
0100010111111110,0,-inf,0,-inf,,
0100010111111111,0,-inf,0,-inf,,
0100011111111100,0,-inf,0,-inf,,
0100011111111101,0,-inf,0,-inf,,
0100011111111110,0,-inf,0,-inf,,
0100011111111111,0,-inf,0,-inf,,
0101010011011000,0,-inf,0,-inf,,
0101010011011001,0,-inf,0,-inf,,
0101010011011010,0,-inf,0,-inf,,
0101010011011011,0,-inf,0,-inf,,
0101011011011000,0,-inf,0,-inf,,
0101011011011001,0,-inf,0,-inf,,
0101011011011010,0,-inf,0,-inf,,
0101011011011011,0,-inf,0,-inf,,
0101010111011000,0,-inf,0,-inf,,
0101010111011001,0,-inf,0,-inf,,
0101010111011010,0,-inf,0,-inf,,
0101010111011011,0,-inf,0,-inf,,
0101011111011000,0,-inf,0,-inf,,
0101011111011001,0,-inf,0,-inf,,
0101011111011010,0,-inf,0,-inf,,
0101011111011011,0,-inf,0,-inf,,
0101010011111000,0,-inf,0,-inf,,
0101010011111001,0,-inf,0,-inf,,
0101010011111010,0,-inf,0,-inf,,
0101010011111011,0,-inf,0,-inf,,
0101011011111000,0,-inf,0,-inf,,
0101011011111001,0,-inf,0,-inf,,
0101011011111010,0,-inf,0,-inf,,
0101011011111011,0,-inf,0,-inf,,
0101010111111000,0,-inf,0,-inf,,
0101010111111001,0,-inf,0,-inf,,
0101010111111010,0,-inf,0,-inf,,
0101010111111011,0,-inf,0,-inf,,
0101011111111000,0,-inf,0,-inf,,
0101011111111001,0,-inf,0,-inf,,
0101011111111010,0,-inf,0,-inf,,
0101011111111011,0,-inf,0,-inf,,
0101010011011100,0,-inf,0,-inf,,
0101010011011101,0,-inf,0,-inf,,
0101010011011110,0,-inf,0,-inf,,
0101010011011111,0,-inf,0,-inf,,
0101011011011100,0,-inf,0,-inf,,
0101011011011101,0,-inf,0,-inf,,
0101011011011110,0,-inf,0,-inf,,
0101011011011111,0,-inf,0,-inf,,
0101010111011100,0,-inf,0,-inf,,
0101010111011101,0,-inf,0,-inf,,
0101010111011110,0,-inf,0,-inf,,
0101010111011111,0,-inf,0,-inf,,
0101011111011100,0,-inf,0,-inf,,
0101011111011101,0,-inf,0,-inf,,
0101011111011110,0,-inf,0,-inf,,
0101011111011111,0,-inf,0,-inf,,
0101010011111100,0,-inf,0,-inf,,
0101010011111101,0,-inf,0,-inf,,
0101010011111110,0,-inf,0,-inf,,
0101010011111111,0,-inf,0,-inf,,
0101011011111100,0,-inf,0,-inf,,
0101011011111101,0,-inf,0,-inf,,
0101011011111110,0,-inf,0,-inf,,
0101011011111111,0,-inf,0,-inf,,
0101010111111100,0,-inf,0,-inf,,
0101010111111101,0,-inf,0,-inf,,
0101010111111110,0,-inf,0,-inf,,
0101010111111111,0,-inf,0,-inf,,
0101011111111100,0,-inf,0,-inf,,
0101011111111101,0,-inf,0,-inf,,
0101011111111110,0,-inf,0,-inf,,
0101011111111111,0,-inf,0,-inf,,
0100110011011000,0,-inf,0,-inf,,
0100110011011001,0,-inf,0,-inf,,
0100110011011010,0,-inf,0,-inf,,
0100110011011011,0,-inf,0,-inf,,
0100111011011000,0,-inf,0,-inf,,
0100111011011001,0,-inf,0,-inf,,
0100111011011010,0,-inf,0,-inf,,
0100111011011011,0,-inf,0,-inf,,
0100110111011000,0,-inf,0,-inf,,
0100110111011001,0,-inf,0,-inf,,
0100110111011010,0,-inf,0,-inf,,
0100110111011011,0,-inf,0,-inf,,
0100111111011000,0,-inf,0,-inf,,
0100111111011001,0,-inf,0,-inf,,
0100111111011010,0,-inf,0,-inf,,
0100111111011011,0,-inf,0,-inf,,
0100110011111000,0,-inf,0,-inf,,
0100110011111001,0,-inf,0,-inf,,
0100110011111010,0,-inf,0,-inf,,
