strategy,feasible,expected_cost,expected_profit,num_states,infeasible_reason
1110010000110000,1,234.924541,-34.924541,156,
1110010000110001,0,inf,-inf,0,Singular matrix
1110010000110010,1,217.345242,-17.345242,156,
1110010000110011,0,inf,-inf,0,Singular matrix
1110010000110100,0,inf,-inf,0,Singular matrix
1110010000110101,0,inf,-inf,0,Singular matrix
1110010000110110,0,inf,-inf,0,Singular matrix
1110010000110111,0,inf,-inf,0,Singular matrix
1110010000111000,1,234.924541,-34.924541,156,
1110010000111001,0,inf,-inf,0,Singular matrix
1110010000111010,1,217.345242,-17.345242,156,
1110010000111011,0,inf,-inf,0,Singular matrix
1110010000111100,0,inf,-inf,0,Singular matrix
1110010000111101,0,inf,-inf,0,Singular matrix
1110010000111110,0,inf,-inf,0,Singular matrix
1110010000111111,0,inf,-inf,0,Singular matrix
1110010001000000,1,238.422033,-38.422033,60,
1110010001000001,0,inf,-inf,0,Singular matrix
1110010001000010,1,220.842734,-20.842734,60,
1110010001000011,0,inf,-inf,0,Singular matrix
1110010001000100,1,238.422033,-38.422033,60,
1110010001000101,0,inf,-inf,0,Singular matrix
1110010001000110,1,220.842734,-20.842734,60,
1110010001000111,0,inf,-inf,0,Singular matrix
1110010001001000,0,inf,-inf,0,Singular matrix
1110010001001001,0,inf,-inf,0,Singular matrix
1110010001001010,0,inf,-inf,0,Singular matrix
1110010001001011,0,inf,-inf,0,Singular matrix
1110010001001100,0,inf,-inf,0,Singular matrix
1110010001001101,0,inf,-inf,0,Singular matrix
1110010001001110,0,inf,-inf,0,Singular matrix
1110010001001111,0,inf,-inf,0,Singular matrix
1110010001010000,1,238.422033,-38.422033,60,
1110010001010001,0,inf,-inf,0,Singular matrix
1110010001010010,1,220.842734,-20.842734,60,
1110010001010011,0,inf,-inf,0,Singular matrix
1110010001010100,1,238.422033,-38.422033,60,
1110010001010101,0,inf,-inf,0,Singular matrix
1110010001010110,1,220.842734,-20.842734,60,
1110010001010111,0,inf,-inf,0,Singular matrix
1110010001011000,0,inf,-inf,0,Singular matrix
1110010001011001,0,inf,-inf,0,Singular matrix
1110010001011010,0,inf,-inf,0,Singular matrix
1110010001011011,0,inf,-inf,0,Singular matrix
1110010001011100,0,inf,-inf,0,Singular matrix
1110010001011101,0,inf,-inf,0,Singular matrix
1110010001011110,0,inf,-inf,0,Singular matrix
1110010001011111,0,inf,-inf,0,Singular matrix
1110010001100000,1,182.594041,17.405959,62,
1110010001100001,0,inf,-inf,0,Singular matrix
1110010001100010,1,180.618733,19.381267,62,
1110010001100011,0,inf,-inf,0,Singular matrix
1110010001100100,0,inf,-inf,0,Singular matrix
1110010001100101,0,inf,-inf,0,Singular matrix
1110010001100110,0,inf,-inf,0,Singular matrix
1110010001100111,0,inf,-inf,0,Singular matrix
1110010001101000,0,inf,-inf,0,Singular matrix
1110010001101001,0,inf,-inf,0,Singular matrix
1110010001101010,0,inf,-inf,0,Singular matrix
1110010001101011,0,inf,-inf,0,Singular matrix
1110010001101100,0,inf,-inf,0,Singular matrix
1110010001101101,0,inf,-inf,0,Singular matrix
1110010001101110,0,inf,-inf,0,Singular matrix
1110010001101111,0,inf,-inf,0,Singular matrix
1110010001110000,1,182.594041,17.405959,62,
1110010001110001,0,inf,-inf,0,Singular matrix
1110010001110010,1,180.618733,19.381267,62,
1110010001110011,0,inf,-inf,0,Singular matrix
1110010001110100,0,inf,-inf,0,Singular matrix
1110010001110101,0,inf,-inf,0,Singular matrix
1110010001110110,0,inf,-inf,0,Singular matrix
1110010001110111,0,inf,-inf,0,Singular matrix
1110010001111000,0,inf,-inf,0,Singular matrix
1110010001111001,0,inf,-inf,0,Singular matrix
1110010001111010,0,inf,-inf,0,Singular matrix
1110010001111011,0,inf,-inf,0,Singular matrix
1110010001111100,0,inf,-inf,0,Singular matrix
1110010001111101,0,inf,-inf,0,Singular matrix
1110010001111110,0,inf,-inf,0,Singular matrix
1110010001111111,0,inf,-inf,0,Singular matrix
1110010010000000,1,284.040683,-84.040683,77,
1110010010000001,0,inf,-inf,0,Singular matrix
1110010010000010,1,252.95513,-52.95513,77,
1110010010000011,0,inf,-inf,0,Singular matrix
1110010010000100,1,284.040683,-84.040683,77,
1110010010000101,0,inf,-inf,0,Singular matrix
1110010010000110,1,252.95513,-52.95513,77,
1110010010000111,0,inf,-inf,0,Singular matrix
1110010010001000,1,284.040683,-84.040683,77,
1110010010001001,0,inf,-inf,0,Singular matrix
1110010010001010,1,252.95513,-52.95513,77,
1110010010001011,0,inf,-inf,0,Singular matrix
1110010010001100,1,284.040683,-84.040683,77,
1110010010001101,0,inf,-inf,0,Singular matrix
1110010010001110,1,252.95513,-52.95513,77,
1110010010001111,0,inf,-inf,0,Singular matrix
1110010010010000,1,278.723463,-78.723463,77,
1110010010010001,0,inf,-inf,0,Singular matrix
1110010010010010,1,247.63791,-47.63791,77,
1110010010010011,0,inf,-inf,0,Singular matrix
1110010010010100,1,278.723463,-78.723463,77,
1110010010010101,0,inf,-inf,0,Singular matrix
1110010010010110,1,247.63791,-47.63791,77,
1110010010010111,0,inf,-inf,0,Singular matrix
1110010010011000,1,278.723463,-78.723463,77,
1110010010011001,0,inf,-inf,0,Singular matrix
1110010010011010,1,247.63791,-47.63791,77,
1110010010011011,0,inf,-inf,0,Singular matrix
1110010010011100,1,278.723463,-78.723463,77,
1110010010011101,0,inf,-inf,0,Singular matrix
1110010010011110,1,247.63791,-47.63791,77,
1110010010011111,0,inf,-inf,0,Singular matrix
1110010010100000,1,220.453287,-20.453287,82,
1110010010100001,0,inf,-inf,0,Singular matrix
1110010010100010,1,208.631919,-8.631919,82,
1110010010100011,0,inf,-inf,0,Singular matrix
1110010010100100,0,inf,-inf,0,Singular matrix
1110010010100101,0,inf,-inf,0,Singular matrix
1110010010100110,0,inf,-inf,0,Singular matrix
1110010010100111,0,inf,-inf,0,Singular matrix
1110010010101000,1,220.453287,-20.453287,82,
1110010010101001,0,inf,-inf,0,Singular matrix
1110010010101010,1,208.631919,-8.631919,82,
1110010010101011,0,inf,-inf,0,Singular matrix
1110010010101100,0,inf,-inf,0,Singular matrix
1110010010101101,0,inf,-inf,0,Singular matrix
1110010010101110,0,inf,-inf,0,Singular matrix
1110010010101111,0,inf,-inf,0,Singular matrix
1110010010110000,1,216.577034,-16.577034,82,
1110010010110001,0,inf,-inf,0,Singular matrix
1110010010110010,1,204.755665,-4.755665,82,
1110010010110011,0,inf,-inf,0,Singular matrix
1110010010110100,0,inf,-inf,0,Singular matrix
1110010010110101,0,inf,-inf,0,Singular matrix
1110010010110110,0,inf,-inf,0,Singular matrix
1110010010110111,0,inf,-inf,0,Singular matrix
1110010010111000,1,216.577034,-16.577034,82,
1110010010111001,0,inf,-inf,0,Singular matrix
1110010010111010,1,204.755665,-4.755665,82,
1110010010111011,0,inf,-inf,0,Singular matrix
1110010010111100,0,inf,-inf,0,Singular matrix
1110010010111101,0,inf,-inf,0,Singular matrix
1110010010111110,0,inf,-inf,0,Singular matrix
1110010010111111,0,inf,-inf,0,Singular matrix
1110010011000000,1,223.60103,-23.60103,34,
1110010011000001,0,inf,-inf,0,Singular matrix
1110010011000010,1,211.779661,-11.779661,34,
1110010011000011,0,inf,-inf,0,Singular matrix
1110010011000100,1,223.60103,-23.60103,34,
1110010011000101,0,inf,-inf,0,Singular matrix
1110010011000110,1,211.779661,-11.779661,34,
1110010011000111,0,inf,-inf,0,Singular matrix
1110010011001000,0,inf,-inf,0,Singular matrix
1110010011001001,0,inf,-inf,0,Singular matrix
1110010011001010,0,inf,-inf,0,Singular matrix
1110010011001011,0,inf,-inf,0,Singular matrix
1110010011001100,0,inf,-inf,0,Singular matrix
1110010011001101,0,inf,-inf,0,Singular matrix
1110010011001110,0,inf,-inf,0,Singular matrix
1110010011001111,0,inf,-inf,0,Singular matrix
1110010011010000,1,219.724777,-19.724777,34,
1110010011010001,0,inf,-inf,0,Singular matrix
1110010011010010,1,207.903408,-7.903408,34,
1110010011010011,0,inf,-inf,0,Singular matrix
1110010011010100,1,219.724777,-19.724777,34,
1110010011010101,0,inf,-inf,0,Singular matrix
1110010011010110,1,207.903408,-7.903408,34,
1110010011010111,0,inf,-inf,0,Singular matrix
1110010011011000,0,inf,-inf,0,Singular matrix
1110010011011001,0,inf,-inf,0,Singular matrix
1110010011011010,0,inf,-inf,0,Singular matrix
1110010011011011,0,inf,-inf,0,Singular matrix
1110010011011100,0,inf,-inf,0,Singular matrix
1110010011011101,0,inf,-inf,0,Singular matrix
1110010011011110,0,inf,-inf,0,Singular matrix
1110010011011111,0,inf,-inf,0,Singular matrix
1110010011100000,1,169.827093,30.172907,35,
1110010011100001,1,155.288828,44.711172,35,
1110010011100010,1,172.049315,27.950685,35,
1110010011100011,1,157.51105,42.48895,35,
1110010011100100,0,inf,-inf,0,Singular matrix
1110010011100101,0,inf,-inf,0,Singular matrix
1110010011100110,0,inf,-inf,0,Singular matrix
1110010011100111,0,inf,-inf,0,Singular matrix
1110010011101000,0,inf,-inf,0,Singular matrix
1110010011101001,0,inf,-inf,0,Singular matrix
1110010011101010,0,inf,-inf,0,Singular matrix
1110010011101011,0,inf,-inf,0,Singular matrix
1110010011101100,0,inf,-inf,0,Singular matrix
1110010011101101,0,inf,-inf,0,Singular matrix
1110010011101110,0,inf,-inf,0,Singular matrix
1110010011101111,0,inf,-inf,0,Singular matrix
1110010011110000,1,167.001304,32.998696,35,
1110010011110001,1,152.745618,47.254382,35,
1110010011110010,1,169.223526,30.776474,35,
1110010011110011,1,154.96784,45.03216,35,
1110010011110100,0,inf,-inf,0,Singular matrix
1110010011110101,0,inf,-inf,0,Singular matrix
1110010011110110,0,inf,-inf,0,Singular matrix
1110010011110111,0,inf,-inf,0,Singular matrix
1110010011111000,0,inf,-inf,0,Singular matrix
1110010011111001,0,inf,-inf,0,Singular matrix
1110010011111010,0,inf,-inf,0,Singular matrix
1110010011111011,0,inf,-inf,0,Singular matrix
1110010011111100,0,inf,-inf,0,Singular matrix
1110010011111101,0,inf,-inf,0,Singular matrix
1110010011111110,0,inf,-inf,0,Singular matrix
1110010011111111,0,inf,-inf,0,Singular matrix
1110010100000000,1,273.612737,-73.612737,106,
1110010100000001,0,inf,-inf,0,Singular matrix
1110010100000010,1,242.527183,-42.527183,106,
1110010100000011,0,inf,-inf,0,Singular matrix
1110010100000100,1,273.612737,-73.612737,106,
1110010100000101,0,inf,-inf,0,Singular matrix
1110010100000110,1,242.527183,-42.527183,106,
1110010100000111,0,inf,-inf,0,Singular matrix
1110010100001000,1,273.612737,-73.612737,106,
1110010100001001,0,inf,-inf,0,Singular matrix
1110010100001010,1,242.527183,-42.527183,106,
1110010100001011,0,inf,-inf,0,Singular matrix
1110010100001100,1,273.612737,-73.612737,106,
1110010100001101,0,inf,-inf,0,Singular matrix
1110010100001110,1,242.527183,-42.527183,106,
1110010100001111,0,inf,-inf,0,Singular matrix
1110010100010000,1,273.612737,-73.612737,106,
1110010100010001,0,inf,-inf,0,Singular matrix
1110010100010010,1,242.527183,-42.527183,106,
1110010100010011,0,inf,-inf,0,Singular matrix
1110010100010100,1,273.612737,-73.612737,106,
1110010100010101,0,inf,-inf,0,Singular matrix
1110010100010110,1,242.527183,-42.527183,106,
1110010100010111,0,inf,-inf,0,Singular matrix
1110010100011000,1,273.612737,-73.612737,106,
1110010100011001,0,inf,-inf,0,Singular matrix
1110010100011010,1,242.527183,-42.527183,106,
1110010100011011,0,inf,-inf,0,Singular matrix
1110010100011100,1,273.612737,-73.612737,106,
1110010100011101,0,inf,-inf,0,Singular matrix
1110010100011110,1,242.527183,-42.527183,106,
1110010100011111,0,inf,-inf,0,Singular matrix
1110010100100000,1,234.924541,-34.924541,116,
1110010100100001,0,inf,-inf,0,Singular matrix
1110010100100010,1,217.345242,-17.345242,116,
1110010100100011,0,inf,-inf,0,Singular matrix
1110010100100100,0,inf,-inf,0,Singular matrix
1110010100100101,0,inf,-inf,0,Singular matrix
1110010100100110,0,inf,-inf,0,Singular matrix
1110010100100111,0,inf,-inf,0,Singular matrix
1110010100101000,1,234.924541,-34.924541,116,
1110010100101001,0,inf,-inf,0,Singular matrix
1110010100101010,1,217.345242,-17.345242,116,
1110010100101011,0,inf,-inf,0,Singular matrix
1110010100101100,0,inf,-inf,0,Singular matrix
1110010100101101,0,inf,-inf,0,Singular matrix
1110010100101110,0,inf,-inf,0,Singular matrix
1110010100101111,0,inf,-inf,0,Singular matrix
1110010100110000,1,234.924541,-34.924541,116,
1110010100110001,0,inf,-inf,0,Singular matrix
1110010100110010,1,217.345242,-17.345242,116,
1110010100110011,0,inf,-inf,0,Singular matrix
1110010100110100,0,inf,-inf,0,Singular matrix
1110010100110101,0,inf,-inf,0,Singular matrix
1110010100110110,0,inf,-inf,0,Singular matrix
1110010100110111,0,inf,-inf,0,Singular matrix
1110010100111000,1,234.924541,-34.924541,116,
1110010100111001,0,inf,-inf,0,Singular matrix
1110010100111010,1,217.345242,-17.345242,116,
1110010100111011,0,inf,-inf,0,Singular matrix
1110010100111100,0,inf,-inf,0,Singular matrix
1110010100111101,0,inf,-inf,0,Singular matrix
1110010100111110,0,inf,-inf,0,Singular matrix
1110010100111111,0,inf,-inf,0,Singular matrix
1110010101000000,1,215.999057,-15.999057,52,
1110010101000001,0,inf,-inf,0,Singular matrix
1110010101000010,1,204.177689,-4.177689,52,
1110010101000011,0,inf,-inf,0,Singular matrix
1110010101000100,1,215.999057,-15.999057,52,
1110010101000101,0,inf,-inf,0,Singular matrix
1110010101000110,1,204.177689,-4.177689,52,
1110010101000111,0,inf,-inf,0,Singular matrix
1110010101001000,0,inf,-inf,0,Singular matrix
1110010101001001,0,inf,-inf,0,Singular matrix
1110010101001010,0,inf,-inf,0,Singular matrix
1110010101001011,0,inf,-inf,0,Singular matrix
1110010101001100,0,inf,-inf,0,Singular matrix
1110010101001101,0,inf,-inf,0,Singular matrix
1110010101001110,0,inf,-inf,0,Singular matrix
1110010101001111,0,inf,-inf,0,Singular matrix
1110010101010000,1,215.999057,-15.999057,52,
1110010101010001,0,inf,-inf,0,Singular matrix
1110010101010010,1,204.177689,-4.177689,52,
1110010101010011,0,inf,-inf,0,Singular matrix
1110010101010100,1,215.999057,-15.999057,52,
1110010101010101,0,inf,-inf,0,Singular matrix
1110010101010110,1,204.177689,-4.177689,52,
1110010101010111,0,inf,-inf,0,Singular matrix
1110010101011000,0,inf,-inf,0,Singular matrix
1110010101011001,0,inf,-inf,0,Singular matrix
1110010101011010,0,inf,-inf,0,Singular matrix
1110010101011011,0,inf,-inf,0,Singular matrix
1110010101011100,0,inf,-inf,0,Singular matrix
1110010101011101,0,inf,-inf,0,Singular matrix
1110010101011110,0,inf,-inf,0,Singular matrix
1110010101011111,0,inf,-inf,0,Singular matrix
1110010101100000,1,182.594041,17.405959,54,
1110010101100001,0,inf,-inf,0,Singular matrix
1110010101100010,1,180.618733,19.381267,54,
1110010101100011,0,inf,-inf,0,Singular matrix
1110010101100100,0,inf,-inf,0,Singular matrix
1110010101100101,0,inf,-inf,0,Singular matrix
1110010101100110,0,inf,-inf,0,Singular matrix
1110010101100111,0,inf,-inf,0,Singular matrix
1110010101101000,0,inf,-inf,0,Singular matrix
1110010101101001,0,inf,-inf,0,Singular matrix
1110010101101010,0,inf,-inf,0,Singular matrix
1110010101101011,0,inf,-inf,0,Singular matrix
1110010101101100,0,inf,-inf,0,Singular matrix
1110010101101101,0,inf,-inf,0,Singular matrix
1110010101101110,0,inf,-inf,0,Singular matrix
1110010101101111,0,inf,-inf,0,Singular matrix
1110010101110000,1,182.594041,17.405959,54,
1110010101110001,0,inf,-inf,0,Singular matrix
1110010101110010,1,180.618733,19.381267,54,
1110010101110011,0,inf,-inf,0,Singular matrix
1110010101110100,0,inf,-inf,0,Singular matrix
1110010101110101,0,inf,-inf,0,Singular matrix
1110010101110110,0,inf,-inf,0,Singular matrix
1110010101110111,0,inf,-inf,0,Singular matrix
1110010101111000,0,inf,-inf,0,Singular matrix
1110010101111001,0,inf,-inf,0,Singular matrix
1110010101111010,0,inf,-inf,0,Singular matrix
1110010101111011,0,inf,-inf,0,Singular matrix
1110010101111100,0,inf,-inf,0,Singular matrix
1110010101111101,0,inf,-inf,0,Singular matrix
1110010101111110,0,inf,-inf,0,Singular matrix
1110010101111111,0,inf,-inf,0,Singular matrix
1110010110000000,1,258.32702,-58.32702,57,
1110010110000001,0,inf,-inf,0,Singular matrix
1110010110000010,1,234.350022,-34.350022,57,
1110010110000011,0,inf,-inf,0,Singular matrix
1110010110000100,1,258.32702,-58.32702,57,
1110010110000101,0,inf,-inf,0,Singular matrix
1110010110000110,1,234.350022,-34.350022,57,
1110010110000111,0,inf,-inf,0,Singular matrix
1110010110001000,1,258.32702,-58.32702,57,
1110010110001001,0,inf,-inf,0,Singular matrix
1110010110001010,1,234.350022,-34.350022,57,
1110010110001011,0,inf,-inf,0,Singular matrix
1110010110001100,1,258.32702,-58.32702,57,
1110010110001101,0,inf,-inf,0,Singular matrix
1110010110001110,1,234.350022,-34.350022,57,
1110010110001111,0,inf,-inf,0,Singular matrix
1110010110010000,1,253.541522,-53.541522,57,
1110010110010001,0,inf,-inf,0,Singular matrix
1110010110010010,1,229.564524,-29.564524,57,
1110010110010011,0,inf,-inf,0,Singular matrix
1110010110010100,1,253.541522,-53.541522,57,
1110010110010101,0,inf,-inf,0,Singular matrix
1110010110010110,1,229.564524,-29.564524,57,
1110010110010111,0,inf,-inf,0,Singular matrix
1110010110011000,1,253.541522,-53.541522,57,
1110010110011001,0,inf,-inf,0,Singular matrix
1110010110011010,1,229.564524,-29.564524,57,
1110010110011011,0,inf,-inf,0,Singular matrix
1110010110011100,1,253.541522,-53.541522,57,
1110010110011101,0,inf,-inf,0,Singular matrix
1110010110011110,1,229.564524,-29.564524,57,
1110010110011111,0,inf,-inf,0,Singular matrix
1110010110100000,1,220.453287,-20.453287,62,
1110010110100001,0,inf,-inf,0,Singular matrix
1110010110100010,1,208.631919,-8.631919,62,
1110010110100011,0,inf,-inf,0,Singular matrix
1110010110100100,0,inf,-inf,0,Singular matrix
1110010110100101,0,inf,-inf,0,Singular matrix
1110010110100110,0,inf,-inf,0,Singular matrix
1110010110100111,0,inf,-inf,0,Singular matrix
1110010110101000,1,220.453287,-20.453287,62,
1110010110101001,0,inf,-inf,0,Singular matrix
1110010110101010,1,208.631919,-8.631919,62,
1110010110101011,0,inf,-inf,0,Singular matrix
1110010110101100,0,inf,-inf,0,Singular matrix
1110010110101101,0,inf,-inf,0,Singular matrix
1110010110101110,0,inf,-inf,0,Singular matrix
1110010110101111,0,inf,-inf,0,Singular matrix
1110010110110000,1,216.577034,-16.577034,62,
1110010110110001,0,inf,-inf,0,Singular matrix
1110010110110010,1,204.755665,-4.755665,62,
1110010110110011,0,inf,-inf,0,Singular matrix
1110010110110100,0,inf,-inf,0,Singular matrix
1110010110110101,0,inf,-inf,0,Singular matrix
1110010110110110,0,inf,-inf,0,Singular matrix
1110010110110111,0,inf,-inf,0,Singular matrix
1110010110111000,1,216.577034,-16.577034,62,
1110010110111001,0,inf,-inf,0,Singular matrix
1110010110111010,1,204.755665,-4.755665,62,
1110010110111011,0,inf,-inf,0,Singular matrix
1110010110111100,0,inf,-inf,0,Singular matrix
1110010110111101,0,inf,-inf,0,Singular matrix
1110010110111110,0,inf,-inf,0,Singular matrix
1110010110111111,0,inf,-inf,0,Singular matrix
1110010111000000,1,202.118232,-2.118232,30,
1110010111000001,0,inf,-inf,0,Singular matrix
1110010111000010,1,195.479001,4.520999,30,
1110010111000011,0,inf,-inf,0,Singular matrix
1110010111000100,1,202.118232,-2.118232,30,
1110010111000101,0,inf,-inf,0,Singular matrix
1110010111000110,1,195.479001,4.520999,30,
1110010111000111,0,inf,-inf,0,Singular matrix
1110010111001000,0,inf,-inf,0,Singular matrix
1110010111001001,0,inf,-inf,0,Singular matrix
