strategy,feasible,expected_profit,expected_cost
1110010000100101,0,,
1110010000100110,0,,
1110010000100111,0,,
1110010000101000,1,-34.924541,234.924541
1110010000101001,0,,
1110010000101010,1,-17.345242,217.345242
1110010000101011,0,,
1110010000101100,0,,
1110010000101101,0,,
1110010000101110,0,,
1110010000101111,0,,
1110010000110000,1,-34.924541,234.924541
1110010000110001,0,,
1110010000110010,1,-17.345242,217.345242
1110010000110011,0,,
1110010000110100,0,,
1110010000110101,0,,
1110010000110110,0,,
1110010000110111,0,,
1110010000111000,1,-34.924541,234.924541
1110010000111001,0,,
1110010000111010,1,-17.345242,217.345242
1110010000111011,0,,
1110010000111100,0,,
1110010000111101,0,,
1110010000111110,0,,
1110010000111111,0,,
1110010001000000,1,-38.422033,238.422033
1110010001000001,0,,
1110010001000010,1,-20.842734,220.842734
1110010001000011,0,,
1110010001000100,1,-38.422033,238.422033
1110010001000101,0,,
1110010001000110,1,-20.842734,220.842734
1110010001000111,0,,
1110010001001000,0,,
1110010001001001,0,,
1110010001001010,0,,
1110010001001011,0,,
1110010001001100,0,,
1110010001001101,0,,
1110010001001110,0,,
1110010001001111,0,,
1110010001010000,1,-38.422033,238.422033
1110010001010001,0,,
1110010001010010,1,-20.842734,220.842734
1110010001010011,0,,
1110010001010100,1,-38.422033,238.422033
1110010001010101,0,,
1110010001010110,1,-20.842734,220.842734
1110010001010111,0,,
1110010001011000,0,,
1110010001011001,0,,
1110010001011010,0,,
1110010001011011,0,,
1110010001011100,0,,
1110010001011101,0,,
1110010001011110,0,,
1110010001011111,0,,
1110010001100000,1,17.405959,182.594041
1110010001100001,0,,
1110010001100010,1,19.381267,180.618733
1110010001100011,0,,
1110010001100100,0,,
1110010001100101,0,,
1110010001100110,0,,
1110010001100111,0,,
1110010001101000,0,,
1110010001101001,0,,
1110010001101010,0,,
1110010001101011,0,,
1110010001101100,0,,
1110010001101101,0,,
1110010001101110,0,,
1110010001101111,0,,
1110010001110000,1,17.405959,182.594041
1110010001110001,0,,
1110010001110010,1,19.381267,180.618733
1110010001110011,0,,
1110010001110100,0,,
1110010001110101,0,,
1110010001110110,0,,
1110010001110111,0,,
1110010001111000,0,,
1110010001111001,0,,
1110010001111010,0,,
1110010001111011,0,,
1110010001111100,0,,
1110010001111101,0,,
1110010001111110,0,,
1110010001111111,0,,
1110010010000000,1,-84.040683,284.040683
1110010010000001,0,,
1110010010000010,1,-52.95513,252.95513
1110010010000011,0,,
1110010010000100,1,-84.040683,284.040683
1110010010000101,0,,
1110010010000110,1,-52.95513,252.95513
1110010010000111,0,,
1110010010001000,1,-84.040683,284.040683
1110010010001001,0,,
1110010010001010,1,-52.95513,252.95513
1110010010001011,0,,
1110010010001100,1,-84.040683,284.040683
1110010010001101,0,,
1110010010001110,1,-52.95513,252.95513
1110010010001111,0,,
1110010010010000,1,-78.723463,278.723463
1110010010010001,0,,
1110010010010010,1,-47.63791,247.63791
1110010010010011,0,,
1110010010010100,1,-78.723463,278.723463
1110010010010101,0,,
1110010010010110,1,-47.63791,247.63791
1110010010010111,0,,
1110010010011000,1,-78.723463,278.723463
1110010010011001,0,,
1110010010011010,1,-47.63791,247.63791
1110010010011011,0,,
1110010010011100,1,-78.723463,278.723463
1110010010011101,0,,
1110010010011110,1,-47.63791,247.63791
1110010010011111,0,,
1110010010100000,1,-20.453287,220.453287
1110010010100001,0,,
1110010010100010,1,-8.631919,208.631919
1110010010100011,0,,
1110010010100100,0,,
1110010010100101,0,,
1110010010100110,0,,
1110010010100111,0,,
1110010010101000,1,-20.453287,220.453287
1110010010101001,0,,
1110010010101010,1,-8.631919,208.631919
1110010010101011,0,,
1110010010101100,0,,
1110010010101101,0,,
1110010010101110,0,,
1110010010101111,0,,
1110010010110000,1,-16.577034,216.577034
1110010010110001,0,,
1110010010110010,1,-4.755665,204.755665
1110010010110011,0,,
1110010010110100,0,,
1110010010110101,0,,
1110010010110110,0,,
1110010010110111,0,,
1110010010111000,1,-16.577034,216.577034
1110010010111001,0,,
1110010010111010,1,-4.755665,204.755665
1110010010111011,0,,
1110010010111100,0,,
1110010010111101,0,,
1110010010111110,0,,
1110010010111111,0,,
1110010011000000,1,-23.60103,223.60103
1110010011000001,0,,
1110010011000010,1,-11.779661,211.779661
1110010011000011,0,,
1110010011000100,1,-23.60103,223.60103
1110010011000101,0,,
1110010011000110,1,-11.779661,211.779661
1110010011000111,0,,
1110010011001000,0,,
1110010011001001,0,,
1110010011001010,0,,
1110010011001011,0,,
1110010011001100,0,,
1110010011001101,0,,
1110010011001110,0,,
1110010011001111,0,,
1110010011010000,1,-19.724777,219.724777
1110010011010001,0,,
1110010011010010,1,-7.903408,207.903408
1110010011010011,0,,
1110010011010100,1,-19.724777,219.724777
1110010011010101,0,,
1110010011010110,1,-7.903408,207.903408
1110010011010111,0,,
1110010011011000,0,,
1110010011011001,0,,
1110010011011010,0,,
1110010011011011,0,,
1110010011011100,0,,
1110010011011101,0,,
1110010011011110,0,,
1110010011011111,0,,
1110010011100000,1,30.172907,169.827093
1110010011100001,1,44.711172,155.288828
1110010011100010,1,27.950685,172.049315
1110010011100011,1,42.48895,157.51105
1110010011100100,0,,
1110010011100101,0,,
1110010011100110,0,,
1110010011100111,0,,
1110010011101000,0,,
1110010011101001,0,,
1110010011101010,0,,
1110010011101011,0,,
1110010011101100,0,,
1110010011101101,0,,
1110010011101110,0,,
1110010011101111,0,,
1110010011110000,1,32.998696,167.001304
1110010011110001,1,47.254382,152.745618
1110010011110010,1,30.776474,169.223526
1110010011110011,1,45.03216,154.96784
1110010011110100,0,,
1110010011110101,0,,
1110010011110110,0,,
1110010011110111,0,,
1110010011111000,0,,
1110010011111001,0,,
1110010011111010,0,,
1110010011111011,0,,
1110010011111100,0,,
1110010011111101,0,,
1110010011111110,0,,
1110010011111111,0,,
1110010100000000,1,-73.612737,273.612737
1110010100000001,0,,
1110010100000010,1,-42.527183,242.527183
1110010100000011,0,,
1110010100000100,1,-73.612737,273.612737
1110010100000101,0,,
1110010100000110,1,-42.527183,242.527183
1110010100000111,0,,
1110010100001000,1,-73.612737,273.612737
1110010100001001,0,,
1110010100001010,1,-42.527183,242.527183
1110010100001011,0,,
1110010100001100,1,-73.612737,273.612737
1110010100001101,0,,
1110010100001110,1,-42.527183,242.527183
1110010100001111,0,,
1110010100010000,1,-73.612737,273.612737
1110010100010001,0,,
1110010100010010,1,-42.527183,242.527183
1110010100010011,0,,
1110010100010100,1,-73.612737,273.612737
1110010100010101,0,,
1110010100010110,1,-42.527183,242.527183
1110010100010111,0,,
1110010100011000,1,-73.612737,273.612737
1110010100011001,0,,
1110010100011010,1,-42.527183,242.527183
1110010100011011,0,,
1110010100011100,1,-73.612737,273.612737
1110010100011101,0,,
1110010100011110,1,-42.527183,242.527183
1110010100011111,0,,
1110010100100000,1,-34.924541,234.924541
1110010100100001,0,,
1110010100100010,1,-17.345242,217.345242
1110010100100011,0,,
1110010100100100,0,,
1110010100100101,0,,
1110010100100110,0,,
1110010100100111,0,,
1110010100101000,1,-34.924541,234.924541
1110010100101001,0,,
1110010100101010,1,-17.345242,217.345242
1110010100101011,0,,
1110010100101100,0,,
1110010100101101,0,,
1110010100101110,0,,
1110010100101111,0,,
1110010100110000,1,-34.924541,234.924541
1110010100110001,0,,
1110010100110010,1,-17.345242,217.345242
1110010100110011,0,,
1110010100110100,0,,
1110010100110101,0,,
1110010100110110,0,,
1110010100110111,0,,
1110010100111000,1,-34.924541,234.924541
1110010100111001,0,,
1110010100111010,1,-17.345242,217.345242
1110010100111011,0,,
1110010100111100,0,,
1110010100111101,0,,
1110010100111110,0,,
1110010100111111,0,,
1110010101000000,1,-15.999057,215.999057
1110010101000001,0,,
1110010101000010,1,-4.177689,204.177689
1110010101000011,0,,
1110010101000100,1,-15.999057,215.999057
1110010101000101,0,,
1110010101000110,1,-4.177689,204.177689
1110010101000111,0,,
1110010101001000,0,,
1110010101001001,0,,
1110010101001010,0,,
1110010101001011,0,,
1110010101001100,0,,
1110010101001101,0,,
1110010101001110,0,,
1110010101001111,0,,
1110010101010000,1,-15.999057,215.999057
1110010101010001,0,,
1110010101010010,1,-4.177689,204.177689
1110010101010011,0,,
1110010101010100,1,-15.999057,215.999057
1110010101010101,0,,
1110010101010110,1,-4.177689,204.177689
1110010101010111,0,,
1110010101011000,0,,
1110010101011001,0,,
1110010101011010,0,,
1110010101011011,0,,
1110010101011100,0,,
1110010101011101,0,,
1110010101011110,0,,
1110010101011111,0,,
1110010101100000,1,17.405959,182.594041
1110010101100001,0,,
1110010101100010,1,19.381267,180.618733
1110010101100011,0,,
1110010101100100,0,,
1110010101100101,0,,
1110010101100110,0,,
1110010101100111,0,,
1110010101101000,0,,
1110010101101001,0,,
1110010101101010,0,,
1110010101101011,0,,
1110010101101100,0,,
1110010101101101,0,,
1110010101101110,0,,
1110010101101111,0,,
1110010101110000,1,17.405959,182.594041
1110010101110001,0,,
1110010101110010,1,19.381267,180.618733
1110010101110011,0,,
1110010101110100,0,,
1110010101110101,0,,
1110010101110110,0,,
1110010101110111,0,,
1110010101111000,0,,
1110010101111001,0,,
1110010101111010,0,,
1110010101111011,0,,
1110010101111100,0,,
1110010101111101,0,,
1110010101111110,0,,
1110010101111111,0,,
1110010110000000,1,-58.32702,258.32702
1110010110000001,0,,
1110010110000010,1,-34.350022,234.350022
1110010110000011,0,,
1110010110000100,1,-58.32702,258.32702
1110010110000101,0,,
1110010110000110,1,-34.350022,234.350022
1110010110000111,0,,
1110010110001000,1,-58.32702,258.32702
1110010110001001,0,,
1110010110001010,1,-34.350022,234.350022
1110010110001011,0,,
1110010110001100,1,-58.32702,258.32702
1110010110001101,0,,
1110010110001110,1,-34.350022,234.350022
1110010110001111,0,,
1110010110010000,1,-53.541522,253.541522
1110010110010001,0,,
1110010110010010,1,-29.564524,229.564524
1110010110010011,0,,
1110010110010100,1,-53.541522,253.541522
1110010110010101,0,,
1110010110010110,1,-29.564524,229.564524
1110010110010111,0,,
1110010110011000,1,-53.541522,253.541522
1110010110011001,0,,
1110010110011010,1,-29.564524,229.564524
1110010110011011,0,,
1110010110011100,1,-53.541522,253.541522
1110010110011101,0,,
1110010110011110,1,-29.564524,229.564524
1110010110011111,0,,
1110010110100000,1,-20.453287,220.453287
1110010110100001,0,,
1110010110100010,1,-8.631919,208.631919
1110010110100011,0,,
1110010110100100,0,,
1110010110100101,0,,
1110010110100110,0,,
1110010110100111,0,,
1110010110101000,1,-20.453287,220.453287
1110010110101001,0,,
1110010110101010,1,-8.631919,208.631919
1110010110101011,0,,
1110010110101100,0,,
1110010110101101,0,,
1110010110101110,0,,
1110010110101111,0,,
1110010110110000,1,-16.577034,216.577034
1110010110110001,0,,
1110010110110010,1,-4.755665,204.755665
1110010110110011,0,,
1110010110110100,0,,
1110010110110101,0,,
1110010110110110,0,,
1110010110110111,0,,
1110010110111000,1,-16.577034,216.577034
1110010110111001,0,,
1110010110111010,1,-4.755665,204.755665
1110010110111011,0,,
1110010110111100,0,,
1110010110111101,0,,
1110010110111110,0,,
1110010110111111,0,,
1110010111000000,1,-2.118232,202.118232
1110010111000001,0,,
1110010111000010,1,4.520999,195.479001
1110010111000011,0,,
1110010111000100,1,-2.118232,202.118232
1110010111000101,0,,
1110010111000110,1,4.520999,195.479001
1110010111000111,0,,
1110010111001000,0,,
1110010111001001,0,,
1110010111001010,0,,
1110010111001011,0,,
1110010111001100,0,,
1110010111001101,0,,
1110010111001110,0,,
1110010111001111,0,,
1110010111010000,1,1.370396,198.629604
1110010111010001,0,,
1110010111010010,1,8.009627,191.990373
1110010111010011,0,,
1110010111010100,1,1.370396,198.629604
1110010111010101,0,,
1110010111010110,1,8.009627,191.990373
1110010111010111,0,,
1110010111011000,0,,
1110010111011001,0,,
1110010111011010,0,,
1110010111011011,0,,
1110010111011100,0,,
1110010111011101,0,,
1110010111011110,0,,
1110010111011111,0,,
1110010111100000,1,30.172907,169.827093
1110010111100001,1,44.711172,155.288828
1110010111100010,1,27.950685,172.049315
1110010111100011,1,42.48895,157.51105
1110010111100100,0,,
1110010111100101,0,,
1110010111100110,0,,
1110010111100111,0,,
1110010111101000,0,,
1110010111101001,0,,
1110010111101010,0,,
1110010111101011,0,,
1110010111101100,0,,
1110010111101101,0,,
1110010111101110,0,,
1110010111101111,0,,
1110010111110000,1,32.998696,167.001304
1110010111110001,1,47.254382,152.745618
1110010111110010,1,30.776474,169.223526
1110010111110011,1,45.03216,154.96784
1110010111110100,0,,
1110010111110101,0,,
1110010111110110,0,,
1110010111110111,0,,
1110010111111000,0,,
1110010111111001,0,,
1110010111111010,0,,
1110010111111011,0,,
1110010111111100,0,,
1110010111111101,0,,
1110010111111110,0,,
1110010111111111,0,,
1110011000000000,1,-70.360457,270.360457
1110011000000001,0,,
1110011000000010,1,-39.274903,239.274903
1110011000000011,0,,
1110011000000100,1,-70.360457,270.360457
1110011000000101,0,,
1110011000000110,1,-39.274903,239.274903
1110011000000111,0,,
1110011000001000,1,-70.360457,270.360457
1110011000001001,0,,
1110011000001010,1,-39.274903,239.274903
1110011000001011,0,,
1110011000001100,1,-70.360457,270.360457
1110011000001101,0,,
1110011000001110,1,-39.274903,239.274903
1110011000001111,0,,
1110011000010000,1,-70.360457,270.360457
1110011000010001,0,,
1110011000010010,1,-39.274903,239.274903
1110011000010011,0,,
1110011000010100,1,-70.360457,270.360457
1110011000010101,0,,
1110011000010110,1,-39.274903,239.274903
1110011000010111,0,,
1110011000011000,1,-70.360457,270.360457
1110011000011001,0,,
1110011000011010,1,-39.274903,239.274903
1110011000011011,0,,
1110011000011100,1,-70.360457,270.360457
1110011000011101,0,,
1110011000011110,1,-39.274903,239.274903
1110011000011111,0,,
1110011000100000,1,-31.67226,231.67226
1110011000100001,0,,
1110011000100010,1,-14.092962,214.092962
1110011000100011,0,,
1110011000100100,0,,
1110011000100101,0,,
1110011000100110,0,,
1110011000100111,0,,
1110011000101000,1,-31.67226,231.67226
1110011000101001,0,,
1110011000101010,1,-14.092962,214.092962
1110011000101011,0,,
1110011000101100,0,,
1110011000101101,0,,
1110011000101110,0,,
1110011000101111,0,,
1110011000110000,1,-31.67226,231.67226
1110011000110001,0,,
1110011000110010,1,-14.092962,214.092962
1110011000110011,0,,
1110011000110100,0,,
1110011000110101,0,,
1110011000110110,0,,
1110011000110111,0,,
1110011000111000,1,-31.67226,231.67226
1110011000111001,0,,
1110011000111010,1,-14.092962,214.092962
1110011000111011,0,,
1110011000111100,0,,
1110011000111101,0,,
1110011000111110,0,,
1110011000111111,0,,
1110011001000000,1,-13.628145,213.628145
1110011001000001,0,,
1110011001000010,1,-1.806776,201.806776
1110011001000011,0,,
1110011001000100,1,-13.628145,213.628145
1110011001000101,0,,
1110011001000110,1,-1.806776,201.806776
1110011001000111,0,,
1110011001001000,0,,
1110011001001001,0,,
1110011001001010,0,,
1110011001001011,0,,
1110011001001100,0,,
1110011001001101,0,,
1110011001001110,0,,
1110011001001111,0,,
1110011001010000,1,-13.628145,213.628145
1110011001010001,0,,
1110011001010010,1,-1.806776,201.806776
1110011001010011,0,,
1110011001010100,1,-13.628145,213.628145
1110011001010101,0,,
1110011001010110,1,-1.806776,201.806776
1110011001010111,0,,
1110011001011000,0,,
1110011001011001,0,,
1110011001011010,0,,
1110011001011011,0,,
1110011001011100,0,,
1110011001011101,0,,
1110011001011110,0,,
1110011001011111,0,,
1110011001100000,1,19.776871,180.223129
1110011001100001,0,,
1110011001100010,1,21.752179,178.247821
1110011001100011,0,,
1110011001100100,0,,
1110011001100101,0,,
1110011001100110,0,,
1110011001100111,0,,
1110011001101000,0,,
1110011001101001,0,,
1110011001101010,0,,
1110011001101011,0,,
1110011001101100,0,,
1110011001101101,0,,
1110011001101110,0,,
1110011001101111,0,,
1110011001110000,1,19.776871,180.223129
1110011001110001,0,,
1110011001110010,1,21.752179,178.247821
1110011001110011,0,,
1110011001110100,0,,
1110011001110101,0,,
1110011001110110,0,,
1110011001110111,0,,
1110011001111000,0,,
1110011001111001,0,,
1110011001111010,0,,
1110011001111011,0,,
1110011001111100,0,,
1110011001111101,0,,
1110011001111110,0,,
1110011001111111,0,,
1110011010000000,1,-55.399968,255.399968
1110011010000001,0,,
1110011010000010,1,-31.422969,231.422969
1110011010000011,0,,
1110011010000100,1,-55.399968,255.399968
1110011010000101,0,,
1110011010000110,1,-31.422969,231.422969
1110011010000111,0,,
1110011010001000,1,-55.399968,255.399968
1110011010001001,0,,
1110011010001010,1,-31.422969,231.422969
1110011010001011,0,,
1110011010001100,1,-55.399968,255.399968
1110011010001101,0,,
1110011010001110,1,-31.422969,231.422969
1110011010001111,0,,
1110011010010000,1,-50.61447,250.61447
1110011010010001,0,,
1110011010010010,1,-26.637471,226.637471
1110011010010011,0,,
1110011010010100,1,-50.61447,250.61447
1110011010010101,0,,
1110011010010110,1,-26.637471,226.637471
1110011010010111,0,,
1110011010011000,1,-50.61447,250.61447
1110011010011001,0,,
1110011010011010,1,-26.637471,226.637471
1110011010011011,0,,
1110011010011100,1,-50.61447,250.61447
1110011010011101,0,,
1110011010011110,1,-26.637471,226.637471
1110011010011111,0,,
1110011010100000,1,-17.526235,217.526235
1110011010100001,0,,
1110011010100010,1,-5.704867,205.704867
1110011010100011,0,,
1110011010100100,0,,
1110011010100101,0,,
1110011010100110,0,,
1110011010100111,0,,
1110011010101000,1,-17.526235,217.526235
1110011010101001,0,,
1110011010101010,1,-5.704867,205.704867
1110011010101011,0,,
1110011010101100,0,,
1110011010101101,0,,
1110011010101110,0,,
1110011010101111,0,,
1110011010110000,1,-13.649982,213.649982
1110011010110001,0,,
